x,y,z,yaw
158.0595122743484,221.5047678902606,0,49.3641261853
159.03064458984912,222.63637272239373,0,49.3570550376
160.0,223.765625,0,49.357531306
160.9671776323731,224.8923592220508,0,49.3656062544
161.93177661454044,226.01640988751717,0,49.3813435696
162.8933960740741,227.1376114953705,0,49.4048196815
163.85163513854593,228.2557985445817,0,49.4361241334
164.8060929355281,229.37080553412204,0,49.4753600069
165.75636859259254,230.48246696296292,0,49.5226444039
166.7020612373114,231.59061733007536,0,49.5781089891
167.6427699972565,232.69509113443075,0,49.6419005974
168.57809399999996,233.7957228749999,0,49.7141819112
169.50763237311384,234.89234705075444,0,49.7951322113
170.4309842441701,235.98479816066526,0,49.8849482093
171.3477487407407,237.07291070370377,0,49.9838449657
172.2575249903978,238.15651917884077,0,50.0920569025
173.15991212071327,239.23545808504798,0,50.2098389174
174.05450925925928,240.30956192129622,0,50.3374676091
174.94091553360767,241.37866518655687,0,50.4752426223
175.81873007133058,242.44260237980097,0,50.6234881254
176.68755199999993,243.5012079999999,0,50.7825544314
177.54698044718793,244.55431654612482,0,50.9528197761
178.39661454046637,245.60176251714677,0,51.1346922688
179.23605340740738,246.643380412037,0,51.3286120323
180.06489617558302,247.6790047297668,0,51.5350535503
180.8827419725652,248.70846996930732,0,51.7545282431
181.68918992592586,249.7316106296297,0,51.9875872948
182.48383916323726,250.7482612097051,0,52.2348247562
183.26628881207137,251.7582562085048,0,52.4968809525
184.036138,252.76143012499995,0,52.7744462265
184.79298585459532,253.75761745816192,0,53.0682650503
185.5364315034293,254.74665270696164,0,53.3791405457
186.26607407407408,255.7283703703705,0,53.7079394507
186.9815126941015,256.7026049473594,0,54.0555975817
187.68234649108365,257.6691909368999,0,54.4231258368
188.36817459259257,258.62796283796297,0,54.8116167962
189.0385961262003,259.5787551495199,0,55.2222519763
189.69321021947871,260.52140237054186,0,55.6563097985
190.33161600000003,261.455739,0,56.1151743381
190.95341259533603,262.38159953686545,0,56.6003449209
191.55819913305896,263.29881848010973,0,57.1134466345
192.14557474074076,264.20723032870364,0,57.6562418234
192.71513854595335,265.1066695816186,0,58.2306426291
193.26648967626886,265.9969707378258,0,58.8387246317
193.79922725925925,266.87796829629633,0,59.4827416305
194.31295042249658,267.74949675600135,0,60.1651415807
194.80725829355282,268.6113906159122,0,60.8885836661
195.28175000000002,269.463484375,0,61.6559564356
195.73602466941014,270.30561253223607,0,62.4703968593
196.16968142935528,271.1376095865912,0,63.3353100566
196.5823194074074,271.9593100370371,0,64.2543893105
196.97353773113855,272.7705483825447,0,65.2316357911
197.34293552812068,273.5711591220851,0,66.2713771643
197.69011192592592,274.36097675462963,0,67.3782839253
198.0146660521262,275.1398357791495,0,68.5573818743
198.3161970342936,275.90757069461586,0,69.8140586023
198.59430399999997,276.66401600000006,0,71.1540611713
198.84858607681753,277.40900619427293,0,72.5834813433
199.07864239231822,278.14237577640597,0,74.1087237217
199.28407207407406,278.86395924537044,0,75.7364510598
199.46447424965706,279.57359110013715,0,77.473499804
199.6194480466392,280.2711058396777,0,79.326757829
199.74859259259264,280.95633796296283,0,81.3029954919
199.85150701508917,281.62912196896434,0,83.4086409471
199.92779044170095,282.28929235665294,0,85.6494916274
199.97704199999998,282.9366836249999,0,88.0303565717
199.99886081755832,283.5711302729767,0,90.5502706213
199.9928930993751,284.19248736377835,0,93.1657218137
199.95924753909466,284.800811983539,0,95.8444903908
199.89829533409542,285.39627588450696,0,98.5757787472
199.81041069471115,285.97905213504043,0,101.347655974
199.6959678312757,286.5493138034981,0,104.147036731
199.55534095412284,287.107233958238,0,106.960016272
199.38890427358635,287.6529856676194,0,109.772263287
199.197032,288.186742,0,112.569443804
198.98009834369762,288.7086760237388,0,115.33764526
198.73847751501293,289.2189608071941,0,118.063769796
198.47254372427986,289.7177694187243,0,120.735869977
198.18267118183206,290.20527492668805,0,123.343407474
197.86923409800337,290.6816503994436,0,125.877424442
197.5326066831276,291.1470689053498,0,128.330626622
197.17316314753847,291.60170351276486,0,130.697385218
196.7912777015699,292.0457272900471,0,132.973670353
196.38732455555552,292.4793133055556,0,135.1569321
195.9616779198293,292.90263462764835,0,137.245945861
195.5147120047249,293.31586432468373,0,139.240637767
195.0468010205761,293.7191754650206,0,141.141903436
194.55831917771678,294.1127411170173,0,142.951430537
194.04964068648076,294.4967343490322,0,144.67153258
193.52113975720164,294.87132822942385,0,146.304998684
192.9731906002134,295.2366958265508,0,147.854961757
192.40616742584973,295.5930102087716,0,149.324785817
191.82044444444446,295.94044444444444,0,150.717971929
191.2163958663314,296.27917160192794,0,152.038081433
190.59439590184422,296.6093647495809,0,153.288674686
189.95481876131686,296.9311969557614,0,154.473263322
189.29803865508308,297.24484128882796,0,155.595274057
188.62442979347662,297.55047081713917,0,156.658022134
187.9343663868313,297.8482586090536,0,157.664692677
187.2282226454809,298.1383777329295,0,158.618328454
186.50637277975918,298.42100125712534,0,159.521822712
185.76919100000003,298.6963022499999,0,160.37791599
185.01705151653712,298.96445377991154,0,161.189195986
184.25032853970433,299.22562891521864,0,161.95809971
183.46939627983542,299.4800007242799,0,162.686917327
182.67462894726413,299.72774227545347,0,163.377797181
181.86640075232438,299.96902663709795,0,164.03275163
181.04508590534982,300.204026877572,0,164.653663369
180.21105861667428,300.4329160652338,0,165.242292028
179.36469309663167,300.6558672684422,0,165.800280845
178.50636355555557,300.87305355555554,0,166.329163298
177.6364442037799,301.0846479949322,0,166.830369591
176.75530925163852,301.2908236549306,0,167.30523292
175.86333290946504,301.4917536039095,0,167.754995479
174.9608893875933,301.68761091022714,0,168.180814174
174.04835289635727,301.87856864224204,0,168.583766018
173.1260976460905,302.0647998683128,0,168.964853216
172.19449784712702,302.24647765679765,0,169.325007917
171.2539277098004,302.42377507605545,0,169.665096664
170.30476144444444,302.5968651944444,0,169.985924527
169.34737326139313,302.765921080323,0,170.28823894
168.38213737098002,302.93111580205004,0,170.572733261
167.40942798353908,303.09262242798354,0,170.840050052
166.4296193094041,303.25061402648225,0,171.090784117
165.44308555890873,303.4052636659046,0,171.325485282
164.45020094238694,303.55674441460906,0,171.544660961
163.45133967017227,303.70522934095413,0,171.748778501
162.44687595259867,303.8508915132983,0,171.938267325
161.4371840000001,303.99390399999993,0,172.113520889
160.42263802270998,304.13443986941763,0,172.27489846
159.40361223106237,304.27267218991017,0,172.422726726
158.38048083539098,304.4087740298354,0,172.557301243
157.35361804602957,304.5429184575522,0,172.678887744
156.32339807331192,304.67527854141895,0,172.787723296
155.29019512757205,304.80602734979425,0,172.884017331
154.25438341914344,304.93533795103644,0,172.967952541
153.21633715836006,305.0633834135042,0,173.039685659
152.17643055555558,305.1903368055555,0,173.099348118
151.13503782106383,305.31637119554944,0,173.147046598
150.09253316521875,305.44165965184425,0,173.182863463
149.04929079835395,305.56637524279824,0,173.206857091
148.0056849308032,305.6906910367703,0,173.2190621
146.96208977290055,305.81478010211856,0,173.219489463
145.9188795349794,305.9388155072015,0,173.208126534
144.87642842737395,306.062970320378,0,173.184936951
143.83511066041766,306.18741761000604,0,173.149860454
142.79530044444442,306.31233044444446,0,173.102812582
141.7573719897882,306.43788189205145,0,173.04368427
140.7216995067825,306.5642450211858,0,172.972341335
139.68865720576127,306.6915929002057,0,172.88862384
138.6586192970584,306.82009859746984,0,172.792345347
137.63195999100748,306.94993518133674,0,172.683292044
136.60905349794234,307.0812757201645,0,172.561221733
135.59027402819697,307.21429328231216,0,172.425862693
134.5759957921049,307.34916093613765,0,172.276912386
133.56659300000007,307.4860517500001,0,172.114036014
132.56243986221614,307.6251387922574,0,171.936864913
131.56391058908702,307.7665951312682,0,171.744994762
130.57137939094656,307.91059383539096,0,171.537983614
129.58522047812835,308.0573079729842,0,171.315349723
128.6058080609663,308.20691061240666,0,171.076569148
127.63351634979432,308.35957482201627,0,170.821073134
126.66871955494594,308.5154736701721,0,170.54824524
125.71179188675518,308.67478022523244,0,170.257418202
124.76310755555556,308.8376675555555,0,169.947870508
123.82304077168118,309.00430872950005,0,169.618822669
122.89196574546565,309.17487681542445,0,169.269433164
121.9702566872428,309.34954488168717,0,168.898794033
121.0582878073464,309.52848599664685,0,168.505926111
120.15643331611034,309.7118732286617,0,168.089773862
119.26506742386829,309.89987964609065,0,167.649199821
118.38456434095406,310.09267831729164,0,167.182978596
117.51529827770162,310.29044231062323,0,166.689790457
116.65764344444449,310.4933446944443,0,166.168214476
115.81197405151659,310.7015585371133,0,165.616721245
114.97866430925166,310.91525690698825,0,165.033665169
114.15808842798356,311.13461287242797,0,164.417276404
113.3506206180461,311.3597995017908,0,163.765652457
112.5566350897729,311.59098986343554,0,163.076749577
111.77650605349788,311.82835702572015,0,162.348374047
111.01060771955497,312.07207405700353,0,161.578173554
110.25931429827773,312.322314025644,0,160.763628912
109.52300000000002,312.5792500000001,0,159.90204644
108.80203903505566,312.8430550484302,0,158.990551449
108.09680561377837,313.11390223929277,0,158.026083398
107.40767394650209,313.3919646409465,0,157.005393438
106.73501824356038,313.6774153217499,0,155.925045265
106.07921271528727,313.97042735006085,0,154.78142041
105.44063157201651,314.2711737942386,0,153.570729369
104.81964902408168,314.5798277226414,0,152.289030259
104.21663928181681,314.8965622036276,0,150.932256991
103.63197655555564,315.2215503055554,0,149.496259303
103.0660350556318,315.55496509678403,0,147.976857228
102.51918899237927,315.8969796456713,0,146.369912846
101.99181257613168,316.24776702057613,0,144.671447549
101.48427972778535,316.6075001574835,0,142.89105271
100.99681733394311,316.97628474683734,0,141.062962198
100.52926646090538,317.3540500257201,0,139.195342431
100.08140565645476,317.74069663862224,0,137.291357574
99.65301346837373,318.1361252300336,0,135.354638973
99.24386844444439,318.5402364444444,0,133.389263863
98.85374913244931,318.95293092634506,0,131.39972058
98.48243408017072,319.37410932022556,0,129.390860352
98.12970183539096,319.80367227057616,0,127.367836462
97.79533094589249,320.2415204218868,0,125.336032373
97.47909995945741,320.687554418648,0,123.300981112
97.18078742386831,321.14167490534965,0,121.268278854
96.90017188690751,321.6037825264823,0,119.243496012
96.63703189635726,322.0737779265356,0,117.232089364
96.39114599999999,322.55156175,0,115.239318649
96.16229274561806,323.0370346413656,0,113.270170751
95.9502506809938,323.53009724512265,0,111.329294048
95.75479835390951,324.03065020576116,0,109.420944822
95.57571431214762,324.53859416777163,0,107.548946863
95.41277710349027,325.05382977564386,0,105.716664614
95.26576527572018,325.5762576738682,0,103.926989525
95.13445737661942,326.10577850693494,0,102.182338642
95.01863195397044,326.64229291933395,0,100.48466404
94.91806755555558,327.1857015555555,0,98.8354713935
94.83254272915713,327.73590506009,0,97.2358458337
94.76183602255753,328.29280407742715,0,95.6864832194
94.70572598353914,328.8562992520575,0,94.1877250613
94.66399115988412,329.4262912284713,0,92.739595491
94.63641009937504,330.00268065115836,0,91.3418388961
94.62276134979425,330.585368164609,0,89.9939570825
94.62282345892402,331.1742544133134,0,88.6952450712
94.63637497454647,331.76924004176203,0,87.4448248659
94.6631944444444,332.37022569444457,0,86.2416767403
94.70306041639998,332.97711201585116,0,85.0846677679
94.75575143819543,333.5897996504724,0,83.9725774674
94.82104605761322,334.2081892427983,0,82.9041205536
94.89872282243567,334.8321814373188,0,81.8779668708
94.98856028044509,335.4616768785245,0,80.89275865
95.09033697942391,336.09657621090537,0,79.9471252734
95.20383146715437,336.73678007895137,0,79.0396957551
95.32882229141899,337.38218912715286,0,78.1691091583
95.46508799999998,338.0327040000001,0,77.3340231706
95.6124071406798,338.68822534198296,0,76.5331210549
95.7705582612407,339.34865379759185,0,75.7651171787
95.93931990946504,340.0138900113169,0,75.0287613137
96.11847063313513,340.68383462764825,0,74.3228418801
96.30778898003359,341.35838829107615,0,73.6461882925
96.50705349794231,342.0374516460905,0,72.9976725479
96.71604273464402,342.72092533718194,0,72.3762101808
96.93453523792101,343.4087100088401,0,71.7807606932
97.16230955555557,344.1007063055556,0,71.2103275546
97.39914423532997,344.79681487181836,0,70.6639578539
97.64481782502668,345.4969363521185,0,70.1407416727
97.89910887242797,346.2009713909465,0,69.6398112402
98.16179592531631,346.9088206327922,0,69.1603399196
98.43265753147386,347.620384722146,0,68.7015410696
98.71147223868309,348.335564303498,0,68.2626668156
98.99801859472643,349.0542600213382,0,67.8430067605
99.29207514738607,349.776372520157,0,67.44188666
99.5934204444444,350.50180244444437,0,67.058667082
99.90183303368389,351.2304504386907,0,66.6927420659
100.21709146288674,351.962217147386,0,66.3435377969
100.53897427983543,352.69700321502046,0,66.0105113026
100.86726003231212,353.4347092860843,0,65.6931491828
101.20172726809932,354.17523600506786,0,65.3909663778
101.54215453497943,354.91848401646087,0,65.1035049795
101.88832038073463,355.6643539647538,0,64.8303330891
102.24000335314736,356.4127464944369,0,64.5710437244
102.59698200000003,357.16356225000004,0,64.3252537772
102.95903486907486,357.91670187593354,0,64.0926030223
103.3259405081543,358.6720660167276,0,63.8727531779
103.69747746502054,359.42955531687244,0,63.6653870179
104.07342428745619,360.189070420858,0,63.4702075349
104.45355952324343,360.9505119731748,0,63.2869371534
104.83766172016459,361.71378061831274,0,63.1153169924
105.22550942600208,362.4787770007621,0,62.9551061762
105.61688118853834,363.24540176501307,0,62.8060811916
106.01155555555556,364.0135555555555,0,62.6680352916
106.40931107483618,364.78313901688,0,62.540777943
106.8099262941625,365.55405279347656,0,62.4241343169
107.21317976131684,366.3261975298353,0,62.3179448222
107.61885002408172,367.09947387044656,0,62.2220646786
108.02671563023932,367.8737824598003,0,62.1363635301
108.43655512757192,368.64902394238686,0,62.0607250962
108.84814706386226,369.4250989626961,0,61.9950468622
109.26126998689222,370.2019081652187,0,61.939239804
109.67570244444443,370.97935219444446,0,61.8932281505
110.09122298430117,371.7573316948635,0,61.8569491803
110.50761015424479,372.53574731096637,0,61.8303530531
110.92464250205762,373.3144996872427,0,61.8134026751
111.34209857552202,374.09348946818307,0,61.8060735975
111.75975692242037,374.87261729827765,0,61.8083539486
112.17739609053496,375.65178382201645,0,61.8202443992
112.59479462764824,376.43088968388963,0,61.8417581595
113.0117310815424,377.20983552838743,0,61.8729210105
113.42798399999998,377.9885220000001,0,61.9137713668
113.84333193080317,378.76684974321756,0,61.9643603731
114.25755342173449,379.54471940253006,0,62.0247520344
114.67042702057614,380.32203162242797,0,62.0950233785
115.08173127511043,381.0986870474013,0,62.1752646544
115.49124473311997,381.8745863219402,0,62.2655795636
115.89874594238682,382.64963009053497,0,62.3660855282
116.3040134506935,383.4237189976757,0,62.476913994
116.70682580582235,384.1967536878525,0,62.5982107713
117.10696155555559,384.96863480555544,0,62.7301364124
117.50419924767567,385.739262995275,0,62.872866629
117.898317429965,386.5085389015012,0,63.0265927482
118.28909465020581,387.2763631687242,0,63.1915222103
118.67630945618049,388.0426364414343,0,63.3678791075
119.05974039567138,388.80725936412125,0,63.5559047664
119.43916601646089,389.57013258127563,0,63.7558583737
119.81436486633135,390.3311567373876,0,63.9680176479
120.18511549306504,391.0902324769471,0,64.1926795561
120.55119644444443,391.8472604444444,0,64.4301610789
120.91238626825185,392.60214128436974,0,64.6808000216
121.26846351226948,393.3547756412132,0,64.944955875
121.61920672427988,394.105064159465,0,65.2230107232
121.96439445206522,394.85290748361524,0,65.5153702006
122.30380524340796,395.5982062581543,0,65.8224644956
122.63721764609056,396.340861127572,0,66.1447494017
122.96441020789513,397.08077273635865,0,66.4827074114
123.28516147660412,397.8178417290047,0,66.8368488532
123.59924999999998,398.55196875,0,67.2077130646
123.9064543258649,399.28305444383477,0,67.5958695987
124.20655300198138,400.01099945499925,0,68.0019194551
124.49932457613164,400.7357044279836,0,68.4264963279
124.78454759609815,401.45707000727793,0,68.8702678589
125.06200060966313,402.1749968373723,0,69.3339368831
125.33146216460904,402.8893855627572,0,69.8182426482
125.59271080871821,403.6001368279225,0,70.3239619891
125.84552508977288,404.3071512773587,0,70.8519104312
126.08968355555555,405.0103295555555,0,71.4029431924
126.32496475384846,405.70957230700355,0,71.9779560488
126.55114723243412,406.4047801761926,0,72.5778860202
126.76800953909463,407.095853807613,0,73.2037118254
126.97533022161252,407.7826938457554,0,73.8564540478
127.17288782777018,408.4652009351088,0,74.5371749424
127.36046090534978,409.1432757201645,0,75.2469778034
127.53782800213384,409.8168188454122,0,75.9870057995
127.70476766590451,410.4857309553422,0,76.7584401723
127.86105844444444,411.14991269444454,0,77.5624976759
128.00647888553578,411.8092647072092,0,78.4004271239
128.14080753696084,412.46368763812677,0,79.2735048917
128.26382294650205,413.1130821316873,0,80.1830292105
128.37530366194176,413.75734883238056,0,81.1303130706
128.47502823106237,414.3963883846974,0,82.1166755453
128.5627752016461,415.0301014331276,0,83.143431332
128.6383231214753,415.6583886221613,0,84.2118783105
128.70145053833255,416.28115059628874,0,85.3232829172
128.751936,416.8982880000001,0,86.478863152
128.78955805426,417.50970147778537,0,87.6797690602
128.814095248895,418.11529167413505,0,88.9270605778
128.82532613168723,418.71495923353905,0,90.2216826897
128.82302925041915,419.30860480048773,0,91.56443794
128.80698315287304,419.8961290194711,0,92.9559564449
128.7769663868313,420.47743253497936,0,94.396663701
128.73275750007622,421.0524159915028,0,95.8867466473
128.67413504039018,421.6209800335315,0,97.4261186382
128.6008775555556,422.1830253055555,0,99.0143841908
128.51276359335463,422.7384524520653,0,100.650804597
128.40957170156992,423.28716211755057,0,102.334265707
128.29108042798356,423.82905494650197,0,104.063249377
128.15706832037802,424.36403158340954,0,105.835810224
128.00731392653563,424.8919926727633,0,107.649559403
127.84159579423869,425.4128388590534,0,109.501657073
127.65969247126964,425.9264707867703,0,111.388815094
127.46138250541077,426.43278910040385,0,113.307311195
127.24644444444442,426.93169444444436,0,115.253015408
127.014656836153,427.4230874633822,0,117.221429058
126.76579822831883,427.9068688017071,0,119.207735897
126.49964716872432,428.3829391039095,0,121.206864311
126.21598220515159,428.85119901447956,0,123.213558822
125.91458188538331,429.3115491779073,0,125.222458498
125.5952247572016,429.7638902386832,0,127.228179407
125.25768936838892,430.20812284129715,0,129.225397977
124.90175426672766,430.64414763023933,0,131.208932038
124.527198,431.07186525,0,133.173816504
124.13379911598844,431.49117634506933,0,135.115371034
123.72133616247521,431.90198155993755,0,137.029257513
123.28958768724283,432.30418153909454,0,138.911525922
122.83833223807346,432.6976769270309,0,140.758647775
122.36734836274957,433.08236836823653,0,142.567537077
121.87641460905354,433.4581565072017,0,144.335559286
121.36530952476761,433.8249419884164,0,146.060529322
120.83381165767412,434.18262545637094,0,147.740699998
120.28169955555558,434.53110755555554,0,149.374742481
119.70875176619415,434.8702889304602,0,150.961720505
119.11474683737231,435.2000702255755,0,152.501060008
118.4994633168725,435.52035208539087,0,153.99251579
117.86267975247677,435.8310351543971,0,155.436136607
117.20417469196764,436.13202007708423,0,156.832229905
116.52372668312762,436.42320749794226,0,158.18132719
115.82111427373871,436.70449806146166,0,159.484150812
115.09611601158366,436.97579241213225,0,160.741582708
114.34851044444446,437.2369911944445,0,161.954635511
113.57807612010367,437.4879950528882,0,163.124426234
112.7845915863436,437.72870463195386,0,164.252152628
111.9678353909465,437.9590205761317,0,165.339072228
111.12758608169486,438.17884352991155,0,166.386483978
110.263622206371,438.38807413778386,0,167.395712332
109.37572231275715,438.5866130442387,0,168.36809363
108.46366494863594,438.77436089376624,0,169.304964583
107.52722866178937,438.9512183308566,0,170.20765265
106.566192,439.117086,0,171.077468101
105.58033351105024,439.27186454568664,0,171.915697591
104.5694317427222,439.4154546124066,0,172.723599027
103.53326524279834,439.54775684465017,0,173.502397581
102.47161255906116,439.66867188690753,0,174.25328268
101.38425223929283,439.7781003836685,0,174.977405821
100.27096283127582,439.8759429794238,0,175.675879098
99.1315228827923,439.96210031866326,0,176.349774318
97.9657109416247,440.0364730458771,0,177.000122606
96.77330555555562,440.09896180555563,0,177.627914414
95.55408527236705,440.14946724218885,0,178.234099861
94.30782863984143,440.18789000026675,0,178.819589338
93.0343142057614,440.2141307242797,0,179.385254314
91.73332051790885,440.2280900587182,0,179.931928316
90.40462612406645,440.229668648072,0,180.46040802
89.0480095720165,440.2187671368313,0,180.971454439
87.66324940954121,440.1952861694863,0,181.465794168
86.25012418442321,440.15912639052726,0,181.944120672
84.80841244444446,440.1101884444445,0,182.407095587
83.33789273738756,440.0483729757277,0,182.855350034
81.83834361103499,439.9735806288676,0,183.289485917
80.30954361316878,439.88571204835387,0,183.710077209
78.75127129157136,439.78466787867706,0,184.11767121
77.16330519402538,439.67034876432706,0,184.512789775
75.54542386831281,439.54265534979425,0,184.895930503
73.89740586221626,439.40148827956864,0,185.267567893
72.21902972351779,439.2467481981405,0,185.628154449
70.51007400000003,439.07833574999995,0,185.978121751
68.77031723944532,438.89615157963726,0,186.31788148
66.99953798963577,438.70009633154245,0,186.647826397
65.1975147983539,438.4900706502058,0,186.968331277
63.3640262133822,438.2659751801174,0,187.279753809
61.4988507825027,438.0277105657674,0,187.582435442
59.601767053497895,437.7751774516461,0,187.876702198
57.672553574150356,437.50827648224356,0,188.162865444
55.71098889224203,437.22690830205,0,188.441222626
53.71685155555571,436.9309735555555,0,188.712057959
51.68992011187328,436.6203728872505,0,188.975643093
49.62997310897731,436.2950069416247,0,189.232237739
47.53678909465037,435.95477636316866,0,189.482090259
45.41014661667435,435.5995817963725,0,189.725438234
43.249824222831876,435.2293238857262,0,189.962508994
41.055600460905396,434.8439032757202,0,190.193520125
38.82725387867703,434.4432206108444,0,190.418679946
36.56456302392945,434.0271765355891,0,190.638187967
34.2673064444445,433.5956716944445,0,190.852235313
31.935262688004798,433.1486067319006,0,191.061005134
29.56821030239314,432.6858822924478,0,191.264672992
27.165927835391017,432.2073990205761,0,191.46340722
24.728193834781223,431.71305756077584,0,191.657369274
22.25478684834644,431.202758557537,0,191.846714058
19.745485423868388,430.67640265534976,0,192.031590234
17.20006810912963,430.13389049870443,0,192.212140515
14.618313451912968,429.57512273209113,0,192.388501945
12.0,429.0,0,192.388501945
Town_control,vehicle.lincoln.mkz201,no_obstacle